x,y,tmean
-115.374999999923,48.958333333325996,-1.0053211759330303
-115.333333333256,48.958333333325996,-0.5524831481763179
-115.291666666589,48.958333333325996,-0.1415748210555608
-115.249999999922,48.958333333325996,0.22321146516137938
-115.208333333255,48.958333333325996,0.5628399110032312
-115.166666666588,48.958333333325996,0.7557153543112191
-115.124999999921,48.958333333325996,0.7053998734961956
-115.083333333254,48.958333333325996,0.6257341120706451
-115.041666666587,48.958333333325996,0.3867362279885331
-114.99999999991999,48.958333333325996,-0.4141160257890992
-114.958333333253,48.958333333325996,-1.9906630178638998
-114.916666666586,48.958333333325996,-2.0661360141593867
-114.874999999919,48.958333333325996,-1.3072131611149795
-114.833333333252,48.958333333325996,-1.512667424642935
-114.791666666585,48.958333333325996,-1.8522958704847867
-114.749999999918,48.958333333325996,-1.353335501921527
-114.708333333251,48.958333333325996,-1.634262786736864
-114.666666666584,48.958333333325996,-1.625876906590219
-114.624999999917,48.958333333325996,-1.7558581488307927
-114.58333333325,48.958333333325996,-1.3407566817015595
-114.541666666583,48.958333333325996,-1.5168603647162575
-114.499999999916,48.958333333325996,-0.7411657513785601
-114.458333333249,48.958333333325996,-0.46862434670986824
-114.416666666582,48.958333333325996,-0.36380074490922937
-114.374999999915,48.958333333325996,-0.47701022685651323
-114.333333333248,48.958333333325996,-0.5524831481763179
-114.291666666581,48.958333333325996,-0.783095152111785
-114.249999999914,48.958333333325996,-1.6887710576738446
-114.208333333247,48.958333333325996,-1.2107754394609858
-114.16666666658,48.958333333325996,-1.9696982925053932
-114.124999999913,48.958333333325996,-1.7768228491974052
-114.083333333246,48.958333333325996,-1.9403477119921357
-114.041666666579,48.958333333325996,-2.0535571689475254
-113.999999999912,48.958333333325996,-2.099679559737861
-113.958333333245,48.958333333325996,-2.0367854086542354
-113.916666666578,48.958333333325996,-0.9382340347922937
-113.874999999911,48.958333333325996,-1.2275471997542757
-113.833333333244,48.958333333325996,-2.238046707116974
-113.791666666577,48.958333333325996,-2.2128890416851448
-113.74999999991,48.958333333325996,-2.1751525560333484
-113.708333333243,48.958333333325996,-0.8292174929183324
-113.666666666576,48.958333333325996,-1.0137070560796753
-113.624999999909,48.958333333325996,-1.328177861481592
-113.583333333242,48.958333333325996,-1.256897780267533
-113.541666666575,48.958333333325996,-0.8082527925517199
-113.499999999908,48.958333333325996,-0.7285869311585926
-113.458333333241,48.958333333325996,-0.5650620683638622
-113.416666666574,48.958333333325996,-0.46862434670986824
-113.374999999907,48.958333333325996,-0.4392736662290341
-113.33333333324,48.958333333325996,-0.4350808261232884
-113.29166666657301,48.958333333325996,-0.456045426522324
-113.249999999906,48.958333333325996,-0.4183090658299985
-113.208333333239,48.958333333325996,-0.38895838534916427
-113.166666666572,48.958333333325996,-0.4266949459766434
-113.124999999905,48.958333333325996,-0.45185258641657833
-113.083333333238,48.958333333325996,-0.4266949459766434
-113.041666666571,48.958333333325996,-0.4266949459766434
-112.999999999904,48.958333333325996,-0.44346670626993334
-112.95833333323701,48.958333333325996,-0.47281738675076757
-112.91666666657,48.958333333325996,-0.47701022685651323
-112.874999999903,48.958333333325996,-0.4015373055367085
-112.833333333236,48.958333333325996,-0.35960790480348365
-112.791666666569,48.958333333325996,-0.27579088978413235
-112.749999999902,48.958333333325996,-0.25897714310859044
-112.708333333235,48.958333333325996,-0.2673630232552354
-112.666666666568,48.958333333325996,-0.27579088978413235
-112.62499999990101,48.958333333325996,-0.25897714310859044
-112.583333333234,48.958333333325996,-0.23381950266865548
-112.541666666567,48.958333333325996,-0.3009065438418153
-112.4999999999,48.958333333325996,-0.3470289846159394
-112.458333333233,48.958333333325996,-0.3386431044692944
-112.416666666566,48.958333333325996,-0.3470289846159394
-112.374999999899,48.958333333325996,-0.3092924239884603
-112.333333333232,48.958333333325996,-0.28413478354852534
-112.291666666565,48.958333333325996,-0.24639842285619973
-112.249999999898,48.958333333325996,-0.16253942145459643
-112.208333333231,48.958333333325996,-0.13318874097376224
-112.166666666564,48.958333333325996,-0.15415354130795147
-112.124999999897,48.958333333325996,-0.10803110053382732
-112.08333333323,48.958333333325996,-0.13318874097376224
-112.041666666563,48.958333333325996,-0.07029473984150174
-111.999999999896,48.958333333325996,-0.03255817921402258
-111.958333333229,48.958333333325996,0.013564261560101555
-111.91666666656201,48.958333333325996,0.059686502399072104
-111.874999999895,48.958333333325996,0.06387954243997138
-111.833333333228,48.958333333325996,0.07226542258661636
-111.791666666561,48.958333333325996,0.0848443427741606
-111.749999999894,48.958333333325996,0.1100019832140955
-111.708333333227,48.958333333325996,0.1393524637597761
-111.66666666656,48.958333333325996,0.1393524637597761
-111.624999999893,48.958333333325996,0.09323022292080557
-111.583333333226,48.958333333325996,-0.6070334554793391
-111.541666666559,48.958333333325996,-0.8250245528450099
-111.499999999892,48.958333333325996,-0.2925626500774223
-111.458333333225,48.958333333325996,0.15612422405306606
-111.416666666558,48.958333333325996,0.13096658361313113
-111.374999999891,48.958333333325996,0.12673175712513346
-111.333333333224,48.958333333325996,0.1393524637597761
-111.291666666557,48.958333333325996,0.10161610306745054
-111.24999999989001,48.958333333325996,0.1435035174184234
-111.208333333223,48.958333333325996,0.18547490453390023
-111.166666666556,48.958333333325996,0.19805382472144448
-111.124999999889,48.958333333325996,0.19805382472144448
-111.083333333222,48.958333333325996,0.1435035174184234
-117.208333333271,48.916666666659,-0.7705163318918176
-117.166666666604,48.916666666659,-1.1730389788010833
-117.124999999937,48.916666666659,-1.0178999961529978
-117.08333333327,48.916666666659,-0.8501822932525216
-117.04166666660299,48.916666666659,-0.7621304517451726
-116.999999999936,48.916666666659,-0.3386431044692944
-116.958333333269,48.916666666659,-0.16253942145459643
-116.916666666602,48.916666666659,-0.799866912405075
-116.874999999935,48.916666666659,-0.9801635354930954
-116.833333333268,48.916666666659,-1.0472505766662552
-116.791666666601,48.916666666659,-1.1604601585811158
-116.749999999934,48.916666666659,-0.8166386726983649
-116.70833333326699,48.916666666659,-0.711857057279978
-116.6666666666,48.916666666659,-0.5022098536787001
-116.624999999933,48.916666666659,-0.7327798712319151
-116.583333333266,48.916666666659,-0.3302572243226494
-116.541666666599,48.916666666659,-0.4057301456424542
-116.499999999932,48.916666666659,0.5879975514431661
-116.458333333265,48.916666666659,1.0534141994846924
-116.416666666598,48.916666666659,1.120501240657852
-116.374999999931,48.916666666659,0.8563459160709588
-116.333333333264,48.916666666659,0.3825431879476338
-116.291666666597,48.916666666659,-0.25059126296194545
-116.24999999993,48.916666666659,-0.42250190593574416
-116.208333333263,48.916666666659,-0.3763796650967736
-116.166666666596,48.916666666659,0.19805382472144448
-116.124999999929,48.916666666659,-0.6405349896836668
-116.083333333262,48.916666666659,-0.9172693344256813
-116.041666666595,48.916666666659,-1.2149683795343083
-115.999999999928,48.916666666659,-1.303020221041657
-115.958333333261,48.916666666659,-1.5084744845696125
-115.916666666594,48.916666666659,-1.391072062549006
-115.874999999927,48.916666666659,-1.0766012571470893
-115.83333333326,48.916666666659,-0.678271550311146
-115.791666666593,48.916666666659,-0.7369728113052376
-115.749999999926,48.916666666659,-0.544097268029673
-115.708333333259,48.916666666659,-0.47701022685651323
-115.666666666592,48.916666666659,-0.17511834164214068
-115.624999999925,48.916666666659,-0.2673630232552354
-115.583333333258,48.916666666659,-0.36799378495012863
-115.541666666591,48.916666666659,-0.5734479485105072
-115.499999999924,48.916666666659,-0.6279562694312762
-115.458333333257,48.916666666659,-0.5524831481763179
-115.41666666659,48.916666666659,-0.8669540535458116
-115.374999999923,48.916666666659,-1.0640224369271218
-115.333333333256,48.916666666659,-0.8250245528450099
-115.291666666589,48.916666666659,-0.47701022685651323
-115.249999999922,48.916666666659,0.15612422405306606
-115.208333333255,48.916666666659,0.5963834315898111
-115.166666666588,48.916666666659,0.780872994751154
-115.124999999921,48.916666666659,0.676049392950515
-115.083333333254,48.916666666659,0.6299269521763908
-115.041666666587,48.916666666659,0.516717470229107
-114.99999999991999,48.916666666659,0.16031726409396532
-114.958333333253,48.916666666659,-0.5818338286571522
-114.916666666586,48.916666666659,-1.294634340895012
-114.874999999919,48.916666666659,-1.7642440289774377
-114.833333333252,48.916666666659,-1.458159103722166
-114.791666666585,48.916666666659,-1.0807941972204118
-114.749999999918,48.916666666659,-1.2191613196076307
-114.708333333251,48.916666666659,-1.4917027242763226
-114.666666666584,48.916666666659,-1.5504038853028375
-114.624999999917,48.916666666659,-1.1772319188744058
-114.58333333325,48.916666666659,-1.0514436167071546
-114.541666666583,48.916666666659,-1.5168603647162575
-114.499999999916,48.916666666659,-1.1981966192410183
-114.458333333249,48.916666666659,-0.6195703892846314
-114.416666666582,48.916666666659,-0.4183090658299985
-114.374999999915,48.916666666659,-0.3386431044692944
-114.333333333248,48.916666666659,-0.6573067499769568
-114.291666666581,48.916666666659,-0.9256552145723262
-114.249999999914,48.916666666659,-1.6887710576738446
-114.208333333247,48.916666666659,-2.3135197034124615
-114.16666666658,48.916666666659,-2.1290301652430124
-114.124999999913,48.916666666659,-1.391072062549006
-114.083333333246,48.916666666659,-0.959198835126483
-114.041666666579,48.916666666659,-1.8774535109247217
-113.999999999912,48.916666666659,-2.2715902651913953
-113.958333333245,48.916666666659,-1.8313311201343858
-113.916666666578,48.916666666659,-0.9298481546456487
-113.874999999911,48.916666666659,-1.6300698466635415
-113.833333333244,48.916666666659,-2.338677362596317
-113.791666666577,48.916666666659,-1.2233542596809532
-113.74999999991,48.916666666659,-1.269476700455077
-113.708333333243,48.916666666659,-1.1604601585811158
-113.666666666576,48.916666666659,-2.1751525560333484
-113.624999999909,48.916666666659,-2.1290301652430124
-113.583333333242,48.916666666659,-1.4539661636488435
-113.541666666575,48.916666666659,-1.0807941972204118
-113.499999999908,48.916666666659,-0.678271550311146
-113.458333333241,48.916666666659,-0.5524831481763179
-113.416666666574,48.916666666659,-0.42250190593574416
-113.374999999907,48.916666666659,-0.4895891470440575
-113.33333333324,48.916666666659,-0.5902616951860491
-113.29166666657301,48.916666666659,-0.5022098536787001
-113.249999999906,48.916666666659,-0.4937819871498032
-113.208333333239,48.916666666659,-0.4937819871498032
-113.166666666572,48.916666666659,-0.4895891470440575
-113.124999999905,48.916666666659,-0.4812032668974125
-113.083333333238,48.916666666659,-0.4895891470440575
-113.041666666571,48.916666666659,-0.4812032668974125
-112.999999999904,48.916666666659,-0.4644315066041226
-112.95833333323701,48.916666666659,-0.45185258641657833
-112.91666666657,48.916666666659,-0.4350808261232884
-112.874999999903,48.916666666659,-0.35960790480348365
-112.833333333236,48.916666666659,-0.3134854640293595
-112.791666666569,48.916666666659,-0.2967137037360696
-112.749999999902,48.916666666659,-0.3092924239884603
-112.708333333235,48.916666666659,-0.3302572243226494
-112.666666666568,48.916666666659,-0.36799378495012863
-112.62499999990101,48.916666666659,-0.36380074490922937
-112.583333333234,48.916666666659,-0.3302572243226494
-112.541666666567,48.916666666659,-0.2799419434427797
-112.4999999999,48.916666666659,-0.2631701831494897
-112.458333333233,48.916666666659,-0.23801234277440117
-112.416666666566,48.916666666659,-0.2883278235894246
-112.374999999899,48.916666666659,-0.2673630232552354
-112.333333333232,48.916666666659,-0.2673630232552354
-112.291666666565,48.916666666659,-0.22124058248111123
-112.249999999898,48.916666666659,-0.19189010193543063
-112.208333333231,48.916666666659,-0.20446882218782128
-112.166666666564,48.916666666659,-0.21704774237536556
-112.124999999897,48.916666666659,-0.19189010193543063
-112.08333333323,48.916666666659,-0.16253942145459643
-112.041666666563,48.916666666659,-0.13318874097376224
-111.999999999896,48.916666666659,-0.04094405936066754
-111.958333333229,48.916666666659,0.06387954243997138
-111.91666666656201,48.916666666659,0.0890371828799063
-111.874999999895,48.916666666659,0.0848443427741606
-111.833333333228,48.916666666659,0.0848443427741606
-111.791666666561,48.916666666659,0.09742306302655127
-111.749999999894,48.916666666659,0.10580894317319624
-111.708333333227,48.916666666659,0.1100019832140955
-111.66666666656,48.916666666659,0.12258070346648618
-111.624999999893,48.916666666659,0.0848443427741606
-111.583333333226,48.916666666659,-0.09964522038718235
-111.541666666559,48.916666666659,-0.43088778608238915
-111.499999999892,48.916666666659,-0.061908859694856766
-111.458333333225,48.916666666659,0.16451010419971102
-111.416666666558,48.916666666659,0.15612422405306606
-111.374999999891,48.916666666659,0.17289598434635597
-111.333333333224,48.916666666659,0.16870314424061028
-111.291666666557,48.916666666659,0.13515962365403042
-111.24999999989001,48.916666666659,0.16031726409396532
-111.208333333223,48.916666666659,0.1477383439064211
-111.166666666556,48.916666666659,0.11419482331984121
-111.124999999889,48.916666666659,0.0848443427741606
-111.083333333222,48.916666666659,0.18128186449300096
-117.208333333271,48.87499999999199,-0.9424269748656162
-117.166666666604,48.87499999999199,-0.4895891470440575
-117.124999999937,48.87499999999199,-0.5944127488446964
-117.08333333327,48.87499999999199,-0.9214622744990038
-117.04166666660299,48.87499999999199,-0.6279562694312762
-116.999999999936,48.87499999999199,-0.03255817921402258
-116.958333333269,48.87499999999199,0.059686502399072104
-116.916666666602,48.87499999999199,-0.5482903080705722
-116.874999999935,48.87499999999199,-0.7076222307919803
-116.833333333268,48.87499999999199,-1.0346717564462877
-116.791666666601,48.87499999999199,-1.0262858762996427
-116.749999999934,48.87499999999199,-1.0095141160063528
-116.70833333326699,48.87499999999199,-0.8627611134724891
-116.6666666666,48.87499999999199,-1.3155990412616245
-116.624999999933,48.87499999999199,-0.9466200149065155
-116.583333333266,48.87499999999199,-1.3575284419948495
-116.541666666599,48.87499999999199,-1.1688460387277608
-116.499999999932,48.87499999999199,-0.8627611134724891
-116.458333333265,48.87499999999199,0.18547490453390023
-116.416666666598,48.87499999999199,1.09953684019397
-116.374999999931,48.87499999999199,1.0701859597779824
-116.333333333264,48.87499999999199,0.6005762716955567
-116.291666666597,48.87499999999199,0.09742306302655127
-116.24999999993,48.87499999999199,-0.35122182472168506
-116.208333333263,48.87499999999199,-0.6740785102702468
-116.166666666596,48.87499999999199,0.3280350669620183
-116.124999999929,48.87499999999199,-0.2547843030028447
-116.083333333262,48.87499999999199,-0.46862434670986824
-116.041666666595,48.87499999999199,-1.0178999961529978
-115.999999999928,48.87499999999199,-1.0766012571470893
-115.958333333261,48.87499999999199,-0.9214622744990038
-115.916666666594,48.87499999999199,-0.783095152111785
-115.874999999927,48.87499999999199,-0.8166386726983649
-115.83333333326,48.87499999999199,-0.6363421495779211
-115.791666666593,48.87499999999199,-0.3470289846159394
-115.749999999926,48.87499999999199,-0.447659546375679
-115.708333333259,48.87499999999199,-0.3721866250558743
-115.666666666592,48.87499999999199,-0.1709672879834934
-115.624999999925,48.87499999999199,-0.25059126296194545
-115.583333333258,48.87499999999199,-0.36380074490922937
-115.541666666591,48.87499999999199,-0.8921116939857464
-115.499999999924,48.87499999999199,-0.9633917751998055
-115.458333333257,48.87499999999199,-0.8292174929183324
-115.41666666659,48.87499999999199,-0.8921116939857464
-115.374999999923,48.87499999999199,-1.1478812383935717
-115.333333333256,48.87499999999199,-0.6740785102702468
-115.291666666589,48.87499999999199,-0.1583465813488507
-115.249999999922,48.87499999999199,0.31126330666872837
-115.208333333255,48.87499999999199,0.659277632657225
-115.166666666588,48.87499999999199,0.3909290680942788
-115.124999999921,48.87499999999199,0.3657714276543439
-115.083333333254,48.87499999999199,0.47898090960162776
-115.041666666587,48.87499999999199,0.5628399110032312
-114.99999999991999,48.87499999999199,0.3615785875485982
-114.958333333253,48.87499999999199,0.24417606556041505
-114.916666666586,48.87499999999199,-0.04932993950731252
-114.874999999919,48.87499999999199,-0.967584715273128
-114.833333333252,48.87499999999199,-1.2485119001208882
-114.791666666585,48.87499999999199,-0.9717776553464504
-114.749999999918,48.87499999999199,-1.3407566817015595
-114.708333333251,48.87499999999199,-1.5839474558732056
-114.666666666584,48.87499999999199,-1.8900323811284774
-114.624999999917,48.87499999999199,-1.7768228491974052
-114.58333333325,48.87499999999199,-1.4833168441296776
-114.541666666583,48.87499999999199,-1.3155990412616245
-114.499999999916,48.87499999999199,-1.1646530986544383
-114.458333333249,48.87499999999199,-0.6656926301236018
-114.416666666582,48.87499999999199,-0.44346670626993334
-114.374999999915,48.87499999999199,-0.36380074490922937
-114.333333333248,48.87499999999199,-0.36380074490922937
-114.291666666581,48.87499999999199,-0.5566761882172172
-114.249999999914,48.87499999999199,-0.7369728113052376
-114.208333333247,48.87499999999199,-1.0640224369271218
-114.16666666658,48.87499999999199,-1.0011282358597078
-114.124999999913,48.87499999999199,-1.391072062549006
-114.083333333246,48.87499999999199,-2.317712643485784
-114.041666666579,48.87499999999199,-1.730700508390858
-113.999999999912,48.87499999999199,-1.9696982925053932
-113.958333333245,48.87499999999199,-1.9864700777905773
-113.916666666578,48.87499999999199,-1.277862580601722
-113.874999999911,48.87499999999199,-2.2128890416851448
-113.833333333244,48.87499999999199,-1.7600510889041152
-113.791666666577,48.87499999999199,-2.1374160453896573
-113.74999999991,48.87499999999199,-1.9361547219350248
-113.708333333243,48.87499999999199,-1.495895664349645
-113.666666666576,48.87499999999199,-2.418343298965127
-113.624999999909,48.87499999999199,-2.338677362596317
-113.583333333242,48.87499999999199,-2.1919243288225854
-113.541666666575,48.87499999999199,-1.407843822842296
-113.499999999908,48.87499999999199,-0.8082527925517199
-113.458333333241,48.87499999999199,-0.5860268686980514
-113.416666666574,48.87499999999199,-0.456045426522324
-113.374999999907,48.87499999999199,-0.5189396275897381
-113.33333333324,48.87499999999199,-0.5482903080705722
-113.29166666657301,48.87499999999199,-0.5650620683638622
-113.249999999906,48.87499999999199,-0.5944127488446964
-113.208333333239,48.87499999999199,-0.5776409885514064
-113.166666666572,48.87499999999199,-0.5315185477772824
-113.124999999905,48.87499999999199,-0.5189396275897381
-113.083333333238,48.87499999999199,-0.5022098536787001
-113.041666666571,48.87499999999199,-0.47701022685651323
-112.999999999904,48.87499999999199,-0.4183090658299985
-112.95833333323701,48.87499999999199,-0.3806144915847713
-112.91666666657,48.87499999999199,-0.3554148647625844
-112.874999999903,48.87499999999199,-0.3763796650967736
-112.833333333236,48.87499999999199,-0.3763796650967736
-112.791666666569,48.87499999999199,-0.4099231856833535
-112.749999999902,48.87499999999199,-0.3134854640293595
-112.708333333235,48.87499999999199,-0.2883278235894246
-112.666666666568,48.87499999999199,-0.3218713441760045
-112.62499999990101,48.87499999999199,-0.3092924239884603
-112.583333333234,48.87499999999199,-0.2883278235894246
-112.541666666567,48.87499999999199,-0.25897714310859044
-112.4999999999,48.87499999999199,-0.22962646262775618
-112.458333333233,48.87499999999199,-0.19608294204117632
-112.416666666566,48.87499999999199,-0.2002759820820756
-112.374999999899,48.87499999999199,-0.23801234277440117
-112.333333333232,48.87499999999199,-0.24220538281530044
-112.291666666565,48.87499999999199,-0.23381950266865548
-112.249999999898,48.87499999999199,-0.25897714310859044
-112.208333333231,48.87499999999199,-0.23381950266865548
-112.166666666564,48.87499999999199,-0.2799419434427797
-112.124999999897,48.87499999999199,-0.2715560632961347
-112.08333333323,48.87499999999199,-0.22962646262775618
-112.041666666563,48.87499999999199,-0.1583465813488507
-111.999999999896,48.87499999999199,0.017757101665847253
-111.958333333229,48.87499999999199,0.03867991561778448
-111.91666666656201,48.87499999999199,0.0848443427741606
-111.874999999895,48.87499999999199,0.09323022292080557
-111.833333333228,48.87499999999199,0.09323022292080557
-111.791666666561,48.87499999999199,0.10580894317319624
-111.749999999894,48.87499999999199,0.1100019832140955
-111.708333333227,48.87499999999199,0.11838786336074048
-111.66666666656,48.87499999999199,0.10161610306745054
-111.624999999893,48.87499999999199,0.09323022292080557
-111.583333333226,48.87499999999199,0.12258070346648618
-111.541666666559,48.87499999999199,0.1477383439064211
-111.499999999892,48.87499999999199,0.11838786336074048
-111.458333333225,48.87499999999199,0.13096658361313113
-111.416666666558,48.87499999999199,0.059686502399072104
-111.374999999891,48.87499999999199,-0.4183090658299985
-111.333333333224,48.87499999999199,-0.18350422178878564
-111.291666666557,48.87499999999199,0.18547490453390023
-111.24999999989001,48.87499999999199,0.17289598434635597
-111.208333333223,48.87499999999199,-0.04094405936066754
-111.166666666556,48.87499999999199,-0.6279562694312762
-111.124999999889,48.87499999999199,-0.8459893531791991
-111.083333333222,48.87499999999199,-0.3470289846159394
-117.208333333271,48.833333333324994,-0.18773904827678334
-117.166666666604,48.833333333324994,-0.5692551084047615
-117.124999999937,48.833333333324994,-1.0807941972204118
-117.08333333327,48.833333333324994,-1.0220929362263202
-117.04166666660299,48.833333333324994,-0.6489208698303118
-116.999999999936,48.833333333324994,-0.1415748210555608
-116.958333333269,48.833333333324994,0.29029850633453913
-116.916666666602,48.833333333324994,0.12673175712513346
-116.874999999935,48.833333333324994,-0.07029473984150174
-116.833333333268,48.833333333324994,-0.36380074490922937
-116.791666666601,48.833333333324994,-0.6111845091379864
-116.749999999934,48.833333333324994,-1.0514436167071546
-116.70833333326699,48.833333333324994,-0.9969352957863854
-116.6666666666,48.833333333324994,-1.512667424642935
-116.624999999933,48.833333333324994,-1.3743002022881394
-116.583333333266,48.833333333324994,-1.617491026443574
-116.541666666599,48.833333333324994,-1.303020221041657
-116.499999999932,48.833333333324994,-0.7327798712319151
-116.458333333265,48.833333333324994,-0.061908859694856766
-116.416666666598,48.833333333324994,0.9779414781000412
-116.374999999931,48.833333333324994,1.08276507990068
-116.333333333264,48.833333333324994,0.8815035565108935
-116.291666666597,48.833333333324994,0.4077010283227223
-116.24999999993,48.833333333324994,-0.0032074987331883876
-116.208333333263,48.833333333324994,-0.19189010193543063
-116.166666666596,48.833333333324994,0.4160869084693673
-116.124999999929,48.833333333324994,0.18547490453390023
-116.083333333262,48.833333333324994,-0.04932993950731252
-116.041666666595,48.833333333324994,-0.8543752333258441
-115.999999999928,48.833333333324994,-0.8040598524783975
-115.958333333261,48.833333333324994,-0.6614997900178561
-115.916666666594,48.833333333324994,-0.783095152111785
-115.874999999927,48.833333333324994,-0.2967137037360696
-115.83333333326,48.833333333324994,-0.22124058248111123
-115.791666666593,48.833333333324994,-0.1709672879834934
-115.749999999926,48.833333333324994,-0.15415354130795147
-115.708333333259,48.833333333324994,-0.1415748210555608
-115.666666666592,48.833333333324994,-0.14996070120220578
-115.624999999925,48.833333333324994,-0.2673630232552354
-115.583333333258,48.833333333324994,-0.5189396275897381
-115.541666666591,48.833333333324994,-0.8627611134724891
-115.499999999924,48.833333333324994,-1.353335501921527
-115.458333333257,48.833333333324994,-1.361721382068172
-115.41666666659,48.833333333324994,-0.9424269748656162
-115.374999999923,48.833333333324994,-0.7076222307919803
-115.333333333256,48.833333333324994,-0.38895838534916427
-115.291666666589,48.833333333324994,0.03867991561778448
-115.249999999922,48.833333333324994,0.491559829789172
-115.208333333255,48.833333333324994,0.25675498574795924
-115.166666666588,48.833333333324994,0.15612422405306606
-115.124999999921,48.833333333324994,0.13096658361313113
-115.083333333254,48.833333333324994,0.03867991561778448
-115.041666666587,48.833333333324994,0.26933370600034995
-114.99999999991999,48.833333333324994,0.37835034784188815
-114.958333333253,48.833333333324994,0.4077010283227223
-114.916666666586,48.833333333324994,0.23155535892577236
-114.874999999919,48.833333333324994,-0.24220538281530044
-114.833333333252,48.833333333324994,-0.3721866250558743
-114.791666666585,48.833333333324994,-1.6636133672501214
-114.749999999918,48.833333333324994,-1.5797545157998831
-114.708333333251,48.833333333324994,-1.8019805396211284
-114.666666666584,48.833333333324994,-1.4204226430622635
-114.624999999917,48.833333333324994,-1.256897780267533
-114.58333333325,48.833333333324994,-1.634262786736864
-114.541666666583,48.833333333324994,-1.6216839665168965
-114.499999999916,48.833333333324994,-1.424615583135586
-114.458333333249,48.833333333324994,-0.8795328737657789
-114.416666666582,48.833333333324994,-0.5566761882172172
-114.374999999915,48.833333333324994,-0.4057301456424542
-114.333333333248,48.833333333324994,-0.3554148647625844
-114.291666666581,48.833333333324994,-0.35122182472168506
-114.249999999914,48.833333333324994,-0.5860268686980514
-114.208333333247,48.833333333324994,-0.6363421495779211
-114.16666666658,48.833333333324994,-0.8040598524783975
-114.124999999913,48.833333333324994,-1.2359330799009207
-114.083333333246,48.833333333324994,-1.0975659575137018
-114.041666666579,48.833333333324994,-2.149994890601519
-113.999999999912,48.833333333324994,-2.120644285096368
-113.958333333245,48.833333333324994,-1.604912156239818
-113.916666666578,48.833333333324994,-1.8648746907047542
-113.874999999911,48.833333333324994,-1.9068041414217674
-113.833333333244,48.833333333324994,-1.8774535109247217
-113.791666666577,48.833333333324994,-2.1835384361799934
-113.74999999991,48.833333333324994,-1.6468416069568315
-113.708333333243,48.833333333324994,-2.12483722516969
-113.666666666576,48.833333333324994,-2.2841690979073097
-113.624999999909,48.833333333324994,-1.9990488980105448
-113.583333333242,48.833333333324994,-1.0849871372937343
-113.541666666575,48.833333333324994,-0.7579375116718501
-113.499999999908,48.833333333324994,-0.695085296986688
-113.458333333241,48.833333333324994,-0.5734479485105072
-113.416666666574,48.833333333324994,-0.47281738675076757
-113.374999999907,48.833333333324994,-0.6279562694312762
-113.33333333324,48.833333333324994,-0.7369728113052376
-113.29166666657301,48.833333333324994,-0.6363421495779211
-113.249999999906,48.833333333324994,-0.6573067499769568
-113.208333333239,48.833333333324994,-0.6111845091379864
-113.166666666572,48.833333333324994,-0.5692551084047615
-113.124999999905,48.833333333324994,-0.535711387883028
-113.083333333238,48.833333333324994,-0.5022098536787001
-113.041666666571,48.833333333324994,-0.45185258641657833
-112.999999999904,48.833333333324994,-0.4644315066041226
-112.95833333323701,48.833333333324994,-0.43088778608238915
-112.91666666657,48.833333333324994,-0.45185258641657833
-112.874999999903,48.833333333324994,-0.4392736662290341
