PLOT,PLOT_COMPOSITE_ID,COUNTYCD,STATECD,PLT_CN,INVYR,CYCLE,MEASYEAR,COND_CN,CONDID,STATUSCD,COND_STATUS_CD,LAT,LON,BALIVE,SICOND,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,SDIMAX_RMRS,SDI_RMRS,SLOPE,ASPECT,CONDPROP_UNADJ,RECONCILECD,TPA_UNADJ,MORTYR,ADFORCD,TREESALL,TOTALDEAD,DEADPROP,precip,temp,precip_scaled,temp_scaled,BALIVE_scaled
82583,16_1_35_82583,35,16,35371523010690,2009,2,2009,39513329010690,1,2,1,46.541979,-115.506564,0.44011044645310593,70,0,NA,NA,NA,NA,NA,595,238.9498,33,84,1,NA,6.018046,2005,105,3,1,0.3333333333333333,0.5634511289781287,1.03612496415187,0.5634511289781287,1.03612496415187,0.44011044645310593
82648,16_1_49_82648,49,16,31364152010690,2008,2,2008,31364155010690,1,1,1,45.819093,-115.32708,-1.448683738254813,77,0,NA,NA,NA,NA,NA,735,33.1659,35,185,1,NA,6.018046,NA,117,4,0,0,-0.5946226968269032,-0.0662870255448896,-0.5946226968269032,-0.0662870255448896,-1.448683738254813
82662,16_1_49_82662,49,16,40390422010690,2013,2,2013,273507964489998,1,1,1,45.866326,-115.332834,-0.1284007465797922,45,0,NA,0,NA,0,NA,700,212.1442,12,253,1,NA,6.018046,NA,117,97,46,0.4742268041237113,-0.2137129755108262,-0.48123985146827236,-0.2137129755108262,-0.4812398514682723,-0.1284007465797922
82664,16_1_49_82664,49,16,37275923010690,2010,2,2010,42518052010690,1,1,1,45.457171,-115.595976,-1.4926469150020034,55,32,2008,0,NA,0,NA,595,21.604,91,274,1,NA,6.018046,NA,117,2,1,0.5,-1.4598600741106058,-0.09106030213845706,-1.4598600741106058,-0.09106030213845706,-1.4926469150020034
82730,16_1_35_82730,35,16,4722783010690,2004,2,2004,4722786010690,1,1,1,46.576014,-114.983579,-0.003232651654875461,58,0,NA,NA,NA,NA,NA,700,218.391,50,299,1,NA,6.018046,NA,105,36,5,0.1388888888888889,0.6599287087417455,0.026612909341364312,0.6599287087417455,0.02661290934136431,-0.00323265165487546
82739,16_1_35_82739,35,16,37275722010690,2010,2,2011,42507583010690,1,1,1,46.747135,-115.136315,-1.2163520784119888,41,0,NA,0,NA,0,NA,700,86.0606,55,279,1,NA,74.965282,NA,105,7,0,0,0.7839918356412795,0.34247262889047725,0.7839918356412795,0.34247262889047725,-1.2163520784119888
82779,16_1_49_82779,49,16,12279675010690,2007,2,2007,12279678010690,1,1,1,45.511581,-116.16358,2.164087006314146,28,0,NA,NA,NA,NA,NA,735,399.2404,55,37,1,NA,6.018046,NA,117,2,0,0,-0.5987697353641276,0.7574251594931081,-0.5987697353641276,0.7574251594931081,2.164087006314146
82865,16_1_57_82865,57,16,40390683010690,2012,2,2012,195372311020004,1,1,1,46.9152,-116.687236,-1.2828784920095504,75,0,NA,0,NA,0,NA,595,43.1914,30,316,1,NA,6.018046,NA,105,1,0,0,-0.9914486653511785,1.7731306811123815,-0.9914486653511784,1.7731306811123817,-1.2828784920095504
82938,16_1_49_82938,49,16,37275928010690,2010,2,2010,42518284010690,1,1,1,45.38156,-116.428977,-1.0893061741914902,50,0,NA,0,NA,0,NA,450,60.0889,54,125,1,NA,6.018046,NA,117,3,0,0,-1.8019302714858394,2.157116468312677,-1.8019302714858392,2.157116468312677,-1.0893061741914902
82943,16_1_35_82943,35,16,40389907010690,2012,2,2012,195359828020004,1,1,1,46.62405,-114.91087,0.13494872073902975,56,0,NA,0,NA,0,NA,700,226.8875,33,93,1,NA,6.018046,NA,105,46,18,0.391304347826087,1.7535322895002565,-0.6298795110296774,1.7535322895002563,-0.6298795110296774,0.13494872073902975
82949,16_1_49_82949,49,16,40390401010690,2012,2,2012,195366614020004,1,1,1,45.957834,-115.910784,1.749319973091838,88,0,NA,0,NA,0,NA,450,335.202,65,283,1,NA,6.018046,NA,117,6,0,0,-1.2741478856233992,2.206663021499812,-1.2741478856233992,2.206663021499812,1.749319973091838
82974,16_1_49_82974,49,16,5387702010690,2005,2,2005,5387705010690,1,1,1,45.732278,-115.586065,0.49411222635277774,70,0,NA,NA,NA,NA,NA,735,288.2158,25,70,1,NA,6.018046,NA,117,32,9,0.28125,-0.9444657531428632,-0.6794260642168121,-0.9444657531428632,-0.6794260642168121,0.49411222635277774
82992,16_1_49_82992,49,16,11803033010690,2006,2,2006,11803036010690,1,1,1,45.816482,-115.391894,0.8713186448679412,47,0,NA,NA,NA,NA,NA,735,337.8543,10,293,1,NA,6.018046,NA,117,31,20,0.6451612903225806,-0.9595672486782685,0.24337922719545552,-0.9595672486782684,0.24337922719545552,0.8713186448679412
83009,16_1_49_83009,49,16,5387791010690,2005,2,2005,5387794010690,1,1,1,46.357725,-115.118882,-1.0415844263227976,37,0,NA,NA,NA,NA,NA,670,86.3089,30,295,1,NA,6.018046,NA,105,1,0,0,1.3321300086730983,-0.4131131931755859,1.3321300086730985,-0.4131131931755859,-1.0415844263227976
83021,16_1_49_83021,49,16,40390330010690,2011,2,2011,51041618020004,1,1,1,46.349951,-114.921577,-0.34038209106129963,36,0,NA,0,NA,0,NA,700,175.637,38,176,1,NA,6.018046,NA,117,32,0,0,1.288135069726422,-0.2706667051021971,1.288135069726422,-0.2706667051021971,-0.34038209106129963
83067,16_1_49_83067,49,16,35371885010690,2009,2,2009,39518175010690,1,2,1,45.721064,-115.144699,-1.7098557144486484,58,32,2005,0,NA,NA,NA,700,1.883,19,288,1,NA,NA,2005,117,1,1,1,0.1637789998091911,-1.3730785471385807,0.1637789998091911,-1.373078547138581,-1.7098557144486484
83097,16_1_49_83097,49,16,40390361010690,2011,2,2011,51042351020004,1,2,1,46.166822,-114.539378,0.6970027299206113,41,0,NA,0,NA,0,NA,670,238.1013,25,14,1,NA,6.018046,NA,117,1,1,1,1.765387576571929,-1.081992251843411,1.765387576571929,-1.081992251843411,0.6970027299206113
83128,16_1_49_83128,49,16,40390432010690,2011,2,2011,51043785020004,1,1,1,45.824228,-115.904998,-0.7072251280866956,64,0,NA,0,NA,0,NA,450,112.1155,82,285,1,NA,6.018046,NA,117,2,0,0,-1.3960464607010648,2.1323431917191096,-1.3960464607010648,2.1323431917191096,-0.7072251280866956
83137,16_1_49_83137,49,16,37275909010690,2010,2,2010,42516298010690,1,2,1,45.730687,-115.77643,0.19627868094001283,59,0,NA,0,NA,0,NA,735,214.6102,30,307,1,NA,6.018046,NA,117,3,2,0.6666666666666666,-1.1304415438307684,-0.1096401119232567,-1.1304415438307684,-0.1096401119232567,0.19627868094001283
83248,16_1_49_83248,49,16,31364268010690,2008,2,2008,31364271010690,1,2,1,45.641093,-115.331474,-0.5026812075290412,47,10,2003,0,NA,NA,NA,670,154.9165,15,250,0.909177,NA,6.018046,NA,117,15,12,0.8,-1.084039299586874,-0.7909059565482416,-1.084039299586874,-0.7909059565482416,-0.5026812075290412
83267,16_1_49_83267,49,16,40390421010690,2011,2,2011,51043431020004,1,1,1,45.870518,-115.40028,0.6657634826691913,63,0,NA,0,NA,0,NA,700,311.0242,15,188,1,NA,6.018046,NA,117,26,7,0.2692307692307692,-0.8521473908748433,0.25576586549223923,-0.8521473908748433,0.25576586549223923,0.6657634826691913
83326,16_1_49_83326,49,16,40390325010690,2011,2,2012,272347757489998,1,2,1,46.389712,-114.722411,-1.2578602261823297,24,0,NA,0,NA,0,NA,735,75.3306,132,35,1,NA,6.018046,NA,105,1,1,1,0.8759875587239494,-1.2492120165103673,0.8759875587239494,-1.2492120165103673,-1.2578602261823295
83330,16_1_49_83330,49,16,5387851010690,2005,2,2005,5387854010690,1,1,1,45.559653,-115.914329,-0.32192730017759824,46,0,NA,NA,NA,NA,NA,700,189.2496,40,210,1,NA,6.018046,NA,117,27,2,0.07407407407407407,0.39590623076773424,-0.9643190403635897,0.39590623076773424,-0.9643190403635896,-0.32192730017759824
83333,16_1_49_83333,49,16,40390482010690,2011,2,2011,51044992020004,1,2,1,45.562155,-115.713735,-1.472451607483482,37,0,NA,0,NA,0,NA,670,26.5606,100,140,1,NA,NA,2005,117,14,12,0.8571428571428571,0.13904869593095903,-1.3421118037362454,0.13904869593095903,-1.3421118037362454,-1.472451607483482
83484,16_1_49_83484,49,16,5387901010690,2005,2,2005,5387904010690,1,1,1,45.468008,-116.423321,1.9784673289640886,76,0,NA,NA,NA,NA,NA,595,381.2973,43,171,1,NA,6.018046,NA,117,3,1,0.3333333333333333,-1.3887747968608048,1.4634644283720364,-1.3887747968608048,1.4634644283720364,1.9784673289640888
83498,16_1_49_83498,49,16,35371846010690,2009,2,2009,39518309010690,1,1,1,46.000661,-115.320297,0.1658070915767234,85,0,NA,NA,NA,NA,NA,595,196.2327,55,200,1,NA,6.018046,NA,117,1,0,0,-0.6924120949033157,0.6769121582243898,-0.6924120949033157,0.6769121582243898,0.1658070915767234
83500,16_1_49_83500,49,16,31364324010690,2008,2,2008,31364327010690,1,2,1,46.407584,-115.50302,-0.3209618227567567,72,0,NA,NA,NA,NA,NA,735,140.6565,40,40,1,NA,6.018046,2003,105,1,1,1,1.4628907369852155,0.2742839532398926,1.4628907369852155,0.2742839532398926,-0.3209618227567567
83525,16_1_49_83525,49,16,4727530010690,2004,2,2004,4727533010690,1,1,1,45.98837,-114.803687,0.5563013728823992,74,0,NA,NA,NA,NA,NA,450,190.2369,68,276,1,NA,6.018046,NA,117,7,1,0.14285714285714285,-0.4438366646056405,0.8007785411922271,-0.4438366646056405,0.8007785411922271,0.5563013728823992
83536,16_1_49_83536,49,16,37275916010690,2010,2,2010,42517222010690,1,2,1,45.585488,-115.410169,-0.3825235565893482,58,22,9999,0,NA,0,NA,735,161.8184,14,311,1,NA,6.018046,NA,117,8,8,1,-1.1531672737301557,-1.4102384620289317,-1.1531672737301557,-1.4102384620289317,-0.3825235565893482
83541,16_1_49_83541,49,16,11803305010690,2006,2,2006,11803308010690,1,2,1,45.630807,-115.005666,-1.6148506694665992,28,0,NA,NA,NA,NA,NA,700,24.2923,55,190,1,NA,6.018046,NA,117,24,18,0.75,-0.026455091425474267,-1.088185570991803,-0.02645509142547426,-1.088185570991803,-1.6148506694665992
83588,16_1_49_83588,49,16,4727554010690,2004,2,2004,4727557010690,1,2,1,46.252232,-114.595499,-1.4771727034954871,33,0,NA,NA,NA,NA,NA,670,47.9823,28,286,1,NA,6.018046,NA,117,7,2,0.2857142857142857,0.30015154443156195,-0.48123985146827236,0.30015154443156195,-0.4812398514682723,-1.4771727034954871
83600,16_1_49_83600,49,16,5387968010690,2005,2,2005,5387971010690,1,1,1,45.98457,-115.069845,-0.6843341603686992,43,0,NA,NA,NA,NA,NA,700,137.404,35,120,1,NA,6.018046,NA,117,23,7,0.30434782608695654,0.5157162176960896,-1.088185570991803,0.5157162176960896,-1.088185570991803,-0.6843341603686992
83601,16_1_57_83601,57,16,35372052010690,2009,2,2009,39521907010690,1,1,1,46.772695,-116.415502,0.5140152333677414,63,0,NA,NA,NA,NA,NA,700,288.3484,33,250,1,NA,6.018046,NA,105,20,0,0,-0.7564641269047178,1.5997174496366573,-0.7564641269047178,1.5997174496366573,0.5140152333677414
83657,16_1_49_83657,49,16,4727582010690,2004,2,2004,4727585010690,1,1,1,46.267759,-114.993931,0.2641927837968876,38,0,NA,NA,NA,NA,NA,670,257.0672,55,352,1,NA,6.018046,NA,117,18,0,0,0.2635436597951459,0.5591769293866702,0.2635436597951459,0.5591769293866702,0.2641927837968876
83687,16_1_49_83687,49,16,5388020010690,2005,2,2005,5388023010690,1,1,1,46.037351,-114.732812,1.433325413564099,81,0,NA,NA,NA,NA,NA,595,303.6558,31,284,1,NA,6.018046,NA,117,2,0,0,-0.5539344482897735,1.1909580905220425,-0.5539344482897735,1.1909580905220425,1.433325413564099
83712,16_1_49_83712,49,16,31364362010690,2008,2,2008,31364365010690,1,2,1,45.734428,-115.849022,1.5659737441027837,41,0,NA,NA,NA,NA,NA,735,338.3273,20,151,1,NA,6.018046,NA,117,4,3,0.75,-0.9842259237674306,-0.2582800668054133,-0.9842259237674306,-0.2582800668054133,1.5659737441027837
83741,16_1_49_83741,49,16,37275917010690,2010,2,2010,42517400010690,1,2,1,45.59289,-115.075096,-1.3360417532929558,41,0,NA,0,NA,0,NA,700,46.1021,45,65,1,NA,6.018046,2006,117,12,3,0.25,0.5040054267406969,-1.3916585045837562,0.5040054267406969,-1.3916585045837562,-1.3360417532929558
83759,16_1_79_83759,79,16,37276230010690,2010,2,2010,42530718010690,1,1,1,46.943761,-115.297723,-1.2834350439784452,26,0,NA,0,NA,0,NA,700,65.6921,40,176,1,NA,6.018046,NA,105,10,0,0,1.4545500083075098,-0.4131131931755859,1.4545500083075098,-0.4131131931755859,-1.2834350439784452
83831,16_1_49_83831,49,16,5388091010690,2005,2,2005,5388094010690,1,1,1,46.492597,-115.112794,-0.013771708699811503,48,0,NA,NA,NA,NA,NA,735,226.7799,19,113,1,NA,6.018046,NA,105,5,3,0.6,0.8401995863359085,-0.2520865999966455,0.8401995863359085,-0.2520865999966455,-0.0137717086998115
83840,16_1_49_83840,49,16,12280055010690,2007,2,2007,12280058010690,1,1,1,45.67455,-115.006746,-0.050766913847044126,42,0,NA,NA,NA,NA,NA,670,187.8761,20,340,1,NA,6.018046,NA,117,1,0,0,-5.25882628167933e-4,-1.5093317160635775,-5.25882628167933e-4,-1.5093317160635775,-0.05076691384704412
83852,16_1_49_83852,49,16,40390473010690,2012,2,2012,195368579020004,1,2,1,45.596778,-115.840476,-0.7270115101532701,27,0,NA,0,NA,0,NA,735,132.5599,8,351,1,NA,6.018046,NA,117,1,1,1,0.6965700339079292,-1.1934721441748406,0.6965700339079292,-1.1934721441748406,-0.7270115101532701
83886,16_1_49_83886,49,16,35371890010690,2009,2,2009,39518611010690,1,1,1,45.688446,-115.258411,-0.39419048022376885,45,0,NA,NA,NA,NA,NA,700,188.749,15,170,1,NA,6.018046,NA,117,72,26,0.3611111111111111,-0.05688762489814629,-1.2430186973619755,-0.05688762489814629,-1.2430186973619757,-0.3941904802237689
83891,16_1_49_83891,49,16,40390499010690,2011,2,2011,51045863020004,1,1,1,45.471599,-116.236771,0.215464223082608,56,0,NA,0,NA,0,NA,450,178.6901,60,182,1,NA,6.018046,NA,117,2,0,0,-0.941028809805641,1.0051582207495346,-0.941028809805641,1.0051582207495346,0.215464223082608
83893,16_1_49_83893,49,16,31364496010690,2008,2,2008,31364499010690,1,2,1,46.57266,-114.845876,0.017784935563047506,41,0,NA,NA,NA,NA,NA,700,220.4666,30,196,1,NA,NA,2000,105,20,2,0.1,1.5045452516942086,-0.772325999103066,1.5045452516942086,-0.772325999103066,0.0177849355630475
83902,16_1_35_83902,35,16,37275711010690,2010,2,2011,50633687020004,1,1,1,46.6285,-115.302272,0.08205118718613127,56,0,NA,0,NA,0,NA,700,229.055,40,215,1,NA,6.018046,NA,105,36,5,0.1388888888888889,1.2713991166928709,0.35485926718726096,1.2713991166928709,0.35485926718726096,0.08205118718613127
83906,16_1_49_83906,49,16,40390531010690,2012,2,2012,195369789020004,1,1,1,45.289354,-116.492157,-0.004784206348001726,39,22,2011,0,NA,0,NA,735,240.2864,45,303,1,NA,6.018046,NA,117,1,0,0,-0.8539651520176408,0.37963254378082845,-0.8539651520176408,0.3796325437808285,-0.00478420634800172
83908,16_1_49_83908,49,16,4727741010690,2004,2,2004,4727744010690,1,1,1,45.773188,-115.26409,0.2743996811786902,59,12,2002,0,NA,NA,NA,700,303.875,51,120,1,NA,6.018046,NA,117,67,38,0.5671641791044776,-0.504090719402145,-0.09725347362647298,-0.504090719402145,-0.09725347362647298,0.2743996811786902
83924,16_1_49_83924,49,16,12280111010690,2007,2,2007,12280114010690,1,1,1,45.692018,-115.851227,0.57347476559899,52,0,NA,NA,NA,NA,NA,700,239.7742,30,213,1,NA,6.018046,NA,117,27,6,0.2222222222222222,-1.0013986679181925,-0.5246549552045376,-1.0013986679181923,-0.5246549552045376,0.57347476559899
83931,16_1_79_83931,79,16,40391401010690,2012,2,2012,195378735020004,1,1,1,46.9467,-115.614372,-0.7503424048917723,19,0,NA,0,NA,0,NA,735,127.9485,28,249,1,NA,74.965282,NA,105,2,0,0,1.374055350388604,0.08235292933726704,1.374055350388604,0.08235292933726704,-0.7503424048917723
84011,16_1_49_84011,49,16,35371865010690,2009,2,2009,39518705010690,1,2,1,45.854765,-114.941027,-0.5681786643034734,59,0,NA,NA,NA,NA,NA,450,131.4421,30,225,1,NA,6.018046,NA,117,8,2,0.25,-0.22540394985598622,-0.20873351361827844,-0.22540394985598625,-0.20873351361827844,-0.5681786643034734
84025,16_1_49_84025,49,16,37275911010690,2010,2,2010,42516571010690,1,2,1,45.633193,-115.271738,-0.7961346741839515,44,10,2007,0,NA,0,NA,735,138.3721,20,210,1,NA,6.018046,NA,117,24,22,0.9166666666666666,-0.8677362511681574,-0.6360728301780693,-0.8677362511681574,-0.6360728301780693,-0.7961346741839515
84082,16_1_49_84082,49,16,4727926010690,2004,2,2004,4727929010690,1,2,1,45.750711,-115.626057,1.0454928383590003,54,0,NA,NA,NA,NA,NA,700,406.4443,25,295,1,NA,6.018046,2003,117,87,12,0.13793103448275862,-1.017414204600578,-0.1468000268136079,-1.017414204600578,-0.1468000268136079,1.0454928383590003
84163,16_1_49_84163,49,16,5388424010690,2005,2,2005,5388427010690,1,2,1,45.68077,-115.072289,-0.12662775211124375,49,0,NA,NA,NA,NA,NA,735,191.7896,5,120,1,NA,6.018046,NA,117,5,3,0.6,-0.7014779876617213,-0.12822021702880826,-0.7014779876617213,-0.12822021702880826,-0.12662775211124375
84212,16_1_49_84212,49,16,35371911010690,2009,2,2009,39518762010690,1,2,1,45.506127,-115.971924,0.9934382522178764,61,0,NA,NA,NA,NA,NA,670,303.8272,30,60,1,NA,6.018046,NA,117,5,2,0.4,-0.7060985606142968,0.4291170796100651,-0.7060985606142968,0.4291170796100651,0.9934382522178764
84283,16_1_49_84283,49,16,11803654010690,2006,2,2006,11803657010690,1,1,1,45.465028,-115.720894,-0.1858333667333412,69,0,NA,NA,NA,NA,NA,595,175.4478,85,296,1,NA,6.018046,NA,117,4,0,0,-1.6322086424952043,1.618297554742209,-1.6322086424952045,1.618297554742209,-0.1858333667333412
84293,16_1_35_84293,35,16,4723051010690,2004,2,2004,4723054010690,1,1,1,46.412509,-115.701206,-0.18836811402934275,61,0,NA,NA,NA,NA,NA,770,201.2343,51,270,1,NA,74.965282,NA,105,1,0,0,0.3541563486219966,0.7945850743834593,0.3541563486219966,0.7945850743834593,-0.18836811402934275
84309,16_1_49_84309,49,16,37275899010690,2010,2,2010,42515189010690,1,2,1,45.819517,-115.257647,-0.2805785890455616,49,0,NA,0,NA,0,NA,670,151.5209,15,294,1,NA,6.018046,NA,117,6,5,0.8333333333333334,-0.40445961511223766,-0.20254004680951063,-0.40445961511223766,-0.20254004680951063,-0.2805785890455616
84321,16_1_35_84321,35,16,40389898010690,2011,2,2011,51036356020004,1,1,1,46.666498,-114.914673,-0.7576292497683381,53,12,2007,0,NA,0,NA,700,110.2644,28,300,1,NA,6.018046,NA,105,28,18,0.6428571428571429,1.0258093890035798,-0.15299349362237571,1.0258093890035798,-0.15299349362237571,-0.7576292497683381
84345,16_1_49_84345,49,16,37275877010690,2010,2,2010,42513864010690,1,1,1,46.122127,-114.926918,-1.0244730367433252,51,0,NA,0,NA,0,NA,450,88.2452,62,158,1,NA,6.018046,NA,117,14,1,0.07142857142857142,-0.9916918316725748,2.101377038958278,-0.9916918316725748,2.101377038958278,-1.0244730367433252
84348,16_1_49_84348,49,16,37275915010690,2010,2,2010,42517098010690,1,2,1,45.599541,-115.725868,0.38574402905657246,47,0,NA,0,NA,0,NA,735,255.8294,65,220,1,NA,6.018046,NA,117,2,2,1,0.06100799491252746,-1.5588782692507124,0.06100799491252746,-1.5588782692507124,0.38574402905657246
84404,16_1_49_84404,49,16,31364686010690,2008,2,2008,31364689010690,1,1,1,46.311963,-114.986931,0.32066583159027295,44,0,NA,NA,NA,NA,NA,670,245.8109,15,55,1,NA,6.018046,NA,117,10,1,0.1,2.58620560917314,-1.2244387399168,2.58620560917314,-1.2244387399168,0.32066583159027295
84460,16_1_49_84460,49,16,37275939010690,2010,2,2010,42519257010690,1,1,1,46.462923,-114.939958,2.1771120939044906,58,0,NA,0,NA,0,NA,735,462.3106,78,53,1,NA,6.018046,NA,105,1,0,0,-0.5928666561680594,0.9184517526720485,-0.5928666561680594,0.9184517526720484,2.1771120939044906
84476,16_1_49_84476,49,16,35371791010690,2009,2,2009,39519080010690,1,2,1,46.568288,-114.456505,-0.69009454706002,38,20,2005,0,NA,NA,NA,670,124.8601,70,8,1,NA,6.018046,NA,105,1,1,1,1.2577268941704942,-1.2244387399168,1.2577268941704942,-1.2244387399168,-0.69009454706002
84485,16_1_35_84485,35,16,5382811010690,2005,2,2005,5382814010690,1,1,1,46.538224,-115.624491,-1.0917759658200348,24,0,NA,NA,NA,NA,NA,735,84.4494,70,343,1,NA,6.018046,NA,105,1,0,0,0.8313060568019217,0.9370315624568482,0.8313060568019217,0.9370315624568482,-1.0917759658200348
84532,16_1_49_84532,49,16,40390470010690,2012,2,2012,195368318020004,1,1,1,45.63815,-115.20339800000001,-0.604423926744609,44,52,2009,0,NA,0,NA,670,136.2747,22,330,1,NA,6.018046,NA,117,23,19,0.8260869565217391,0.18599011711159982,-1.218245420768408,0.18599011711159985,-1.218245420768408,-0.604423926744609
84534,16_1_49_84534,49,16,5388540010690,2005,2,2005,5388543010690,1,2,1,45.689314,-115.90649,1.7118376004386764,80,0,NA,NA,NA,NA,NA,595,386.3484,20,311,1,NA,6.018046,NA,117,15,2,0.13333333333333333,-0.5754298969705516,-0.07867366384167333,-0.5754298969705516,-0.07867366384167333,1.7118376004386764
84540,16_1_49_84540,49,16,37275869010690,2010,2,2010,42512847010690,1,1,1,46.301013,-114.599006,-0.3063763228822691,40,0,NA,0,NA,0,NA,700,182.7353,7,20,1,NA,6.018046,NA,105,23,3,0.13043478260869565,0.4993741197909121,-0.75374604165789,0.4993741197909121,-0.75374604165789,-0.3063763228822691
84589,16_1_49_84589,49,16,40390442010690,2012,2,2012,195367741020004,1,2,1,45.774809,-115.335101,1.9583163094006517,61,0,NA,0,NA,0,NA,735,312.0051,34,26,1,NA,6.018046,NA,117,1,1,1,-0.9739929152355318,0.23718605570743959,-0.9739929152355318,0.2371860557074396,1.9583163094006515
84593,16_1_49_84593,49,16,31364773010690,2008,2,2008,31364776010690,1,1,1,46.439361,-114.849008,0.730323511061002,76,0,NA,NA,NA,NA,NA,595,268.7879,60,160,1,NA,6.018046,NA,105,17,7,0.4117647058823529,0.2604881862049019,0.07615946252849923,0.2604881862049019,0.07615946252849923,0.730323511061002
84654,16_1_49_84654,49,16,40390319010690,2012,2,2012,195365012020004,1,2,1,46.480511,-114.52383,-0.05730676854785178,73,0,NA,0,NA,0,NA,595,175.2259,45,320,1,NA,6.018046,NA,105,2,2,1,0.14005893020677676,-0.4131131931755859,0.14005893020677676,-0.4131131931755859,-0.05730676854785178
84662,16_1_49_84662,49,16,5388653010690,2005,2,2005,5388656010690,1,2,1,46.223774,-115.25209,-0.06979154308616559,50,0,NA,NA,NA,NA,NA,670,215.3612,10,313,1,NA,6.018046,NA,105,5,1,0.2,1.3144618492665205,-0.5555596812489747,1.3144618492665203,-0.5555596812489747,-0.06979154308616559
84669,16_1_49_84669,49,16,31703304010690,2005,2,2005,31703305010690,1,1,1,45.734324,-116.104637,-0.18121118048769147,63,0,NA,NA,NA,NA,NA,450,168.277,20,169,1,NA,6.018046,NA,117,30,0,0,-1.1390037644124285,0.9494182007536318,-1.1390037644124285,0.9494182007536318,-0.18121118048769147
84674,16_1_35_84674,35,16,40389887010690,2012,2,2012,195359667020004,1,2,1,46.723558,-115.431852,1.3232727977095144,24,0,NA,0,NA,0,NA,735,351.8397,20,196,1,NA,6.018046,NA,105,2,2,1,1.8815170409956192,-0.12822021702880826,1.8815170409956192,-0.12822021702880826,1.3232727977095144
84684,16_1_49_84684,49,16,4728182010690,2004,2,2004,4728185010690,1,2,1,45.910483,-115.338932,-0.42900081292016734,62,22,2002,0,NA,NA,NA,670,154.6559,20,343,1,NA,6.018046,NA,117,31,19,0.6129032258064516,-0.049637222629281955,-0.44407964125716926,-0.04963722262928195,-0.44407964125716926,-0.42900081292016734
84726,16_1_35_84726,35,16,4723114010690,2004,2,2004,4723117010690,1,1,1,46.626195,-115.179415,0.5430873233503611,79,0,NA,NA,NA,NA,NA,595,247.9592,64,13,1,NA,6.018046,NA,105,4,2,0.5,1.2078530275214703,0.1071262059308345,1.2078530275214705,0.1071262059308345,0.5430873233503611
84742,16_1_35_84742,35,16,11797862010690,2006,2,2006,11797865010690,1,1,1,46.620747,-114.78109,-1.2051324631239215,35,0,NA,NA,NA,NA,NA,670,68.66,20,65,1,NA,6.018046,NA,105,11,5,0.4545454545454546,2.4794498142355312,-1.0324456986562762,2.4794498142355312,-1.0324456986562762,-1.2051324631239215
84754,16_1_49_84754,49,16,12280386010690,2007,2,2008,12280388010690,1,2,1,46.215567,-114.861154,-0.016672569757844712,81,0,NA,NA,NA,NA,NA,595,169.4729,85,270,1,NA,NA,2003,117,2,2,1,-0.6358620948361273,1.5439774296407547,-0.6358620948361273,1.543977429640755,-0.01667256975784471
84792,16_1_49_84792,49,16,11803851010690,2006,2,2006,11803854010690,1,1,1,45.732365,-115.910168,1.7000023825749346,39,0,NA,NA,NA,NA,NA,735,459.5382,40,280,1,NA,6.018046,NA,117,14,1,0.07142857142857142,-1.1118896874616293,0.8317452845945624,-1.1118896874616293,0.8317452845945624,1.7000023825749346
84802,16_1_49_84802,49,16,31364828010690,2008,2,2008,31364831010690,1,2,1,45.774079,-115.132176,0.12001039348903592,62,0,NA,NA,NA,NA,NA,700,240.9167,20,115,1,NA,6.018046,NA,117,61,24,0.39344262295081966,-0.17572246946463752,-0.8838058914344954,-0.17572246946463752,-0.8838058914344954,0.12001039348903592
84806,16_1_35_84806,35,16,37275701010690,2010,2,2011,50633596020004,1,1,1,46.894856,-115.170551,-0.1479273059765378,46,0,NA,0,NA,0,NA,670,182.3729,60,313,1,NA,6.018046,NA,105,2,0,0,1.0932283869373205,-0.12822021702880826,1.0932283869373205,-0.12822021702880826,-0.1479273059765378
84843,16_1_49_84843,49,16,4728253010690,2004,2,2004,4728256010690,1,2,1,45.592683,-115.594159,-0.11738780841545247,27,0,NA,NA,NA,NA,NA,735,223.3001,16,169,1,NA,6.018046,NA,117,1,1,1,-0.6353216793612412,-1.6827447998789258,-0.6353216793612412,-1.6827447998789258,-0.11738780841545247
84929,16_1_35_84929,35,16,31359126010690,2008,2,2008,31359129010690,1,1,1,46.743402,-115.209225,-1.47904756026073,NA,0,NA,NA,NA,NA,NA,735,43.9944,26,75,1,NA,6.018046,NA,105,1,0,0,1.5093487154453893,-0.09106030213845706,1.5093487154453893,-0.09106030213845706,-1.47904756026073
84952,16_1_35_84952,35,16,31359153010690,2008,2,2008,31359156010690,1,1,1,46.620217,-115.029146,-0.7963797342020855,45,0,NA,NA,NA,NA,NA,735,115.1909,42,338,1,NA,6.018046,NA,105,5,0,0,1.1469904376524054,-0.08486683532968925,1.1469904376524054,-0.08486683532968925,-0.7963797342020855
84990,16_1_49_84990,49,16,40390448010690,2013,2,2013,273510338489998,1,1,1,45.726644,-115.336867,-1.233218407973327,44,12,2008,0,NA,0,NA,700,67.8108,42,65,1,NA,6.018046,NA,117,32,17,0.53125,-1.38865342012313,0.26195933230100704,-1.38865342012313,0.26195933230100704,-1.233218407973327
