...1,TREE_COMPOSITE_ID,PLOT_COMPOSITE_ID,SPCD,PLOT,SUBP,COUNTYCD,STATECD,PLT_CN,INVYR,CYCLE,MEASYEAR,TREE_CN,COND_CN,CONDID,STATUSCD,DIA,COND_STATUS_CD,LAT,LON,BALIVE,SICOND,DSTRBCD1,DSTRBYR1,DSTRBCD2,DSTRBYR2,DSTRBCD3,DSTRBYR3,SDIMAX_RMRS,SDI_RMRS,SLOPE,ASPECT,CONDPROP_UNADJ,RECONCILECD,TPA_UNADJ,MORTYR,DAMAGE_AGENT_CD1,DAMAGE_AGENT_CD2,DAMAGE_AGENT_CD3,AGENTCD,PREV_STATUS_CD,ADFORCD,TREESALL,TOTALDEAD,DEADPROP,precip,temp
2658,16_1_49_86385_1_24,16_1_49_86385,108,86385,1,49,16,5389552010690,2005,2,2005,5389587010690,5389555010690,1,1,8.4,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2659,16_1_49_86385_1_29,16_1_49_86385,108,86385,1,49,16,5389552010690,2005,2,2005,5389592010690,5389555010690,1,1,7.6,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2660,16_1_49_86385_1_31,16_1_49_86385,108,86385,1,49,16,5389552010690,2005,2,2005,5389594010690,5389555010690,1,1,6,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,90002,0,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2661,16_1_49_86385_1_32,16_1_49_86385,108,86385,1,49,16,5389552010690,2005,2,2005,5389595010690,5389555010690,1,1,6.4,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2662,16_1_49_86385_1_33,16_1_49_86385,108,86385,1,49,16,5389552010690,2005,2,2005,5389596010690,5389555010690,1,1,8,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2663,16_1_49_86385_1_34,16_1_49_86385,108,86385,1,49,16,5389552010690,2005,2,2005,5389597010690,5389555010690,1,1,10.3,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2664,16_1_49_86385_1_36,16_1_49_86385,108,86385,1,49,16,5389552010690,2005,2,2005,5389599010690,5389555010690,1,1,6.5,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2665,16_1_49_86385_2_1,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389601010690,5389555010690,1,1,8.8,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2666,16_1_49_86385_2_2,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389602010690,5389555010690,1,1,8.7,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2667,16_1_49_86385_2_3,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389603010690,5389555010690,1,1,8.2,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2668,16_1_49_86385_2_4,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389604010690,5389555010690,1,1,6.5,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2669,16_1_49_86385_2_5,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389605010690,5389555010690,1,1,6.5,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2670,16_1_49_86385_2_9,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389609010690,5389555010690,1,2,5.3,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,NA,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2671,16_1_49_86385_2_10,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389610010690,5389555010690,1,1,6.4,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2672,16_1_49_86385_2_11,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389611010690,5389555010690,1,1,6.2,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2673,16_1_49_86385_2_12,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389612010690,5389555010690,1,1,7.7,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2674,16_1_49_86385_2_17,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389617010690,5389555010690,1,1,7.1,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2675,16_1_49_86385_2_18,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389618010690,5389555010690,1,1,6.4,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2676,16_1_49_86385_2_19,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389619010690,5389555010690,1,1,6.4,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,90001,0,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2677,16_1_49_86385_2_20,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389620010690,5389555010690,1,1,9.8,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2678,16_1_49_86385_2_21,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389621010690,5389555010690,1,1,8.5,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2679,16_1_49_86385_2_22,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389622010690,5389555010690,1,1,6.1,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2680,16_1_49_86385_2_23,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389623010690,5389555010690,1,1,6.7,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2681,16_1_49_86385_2_25,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389625010690,5389555010690,1,1,5.8,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2682,16_1_49_86385_2_28,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389628010690,5389555010690,1,1,10,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,90005,0,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2683,16_1_49_86385_2_29,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389629010690,5389555010690,1,1,8.4,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2684,16_1_49_86385_2_30,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389630010690,5389555010690,1,1,7.7,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2685,16_1_49_86385_2_33,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389633010690,5389555010690,1,1,8.2,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2686,16_1_49_86385_2_34,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389634010690,5389555010690,1,1,7,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2687,16_1_49_86385_2_36,16_1_49_86385,108,86385,2,49,16,5389552010690,2005,2,2005,5389636010690,5389555010690,1,1,8.1,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2688,16_1_49_86385_3_1,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389637010690,5389555010690,1,1,5.4,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2689,16_1_49_86385_3_3,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389639010690,5389555010690,1,1,7,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2690,16_1_49_86385_3_4,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389640010690,5389555010690,1,1,6,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2691,16_1_49_86385_3_5,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389641010690,5389555010690,1,1,6.1,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2692,16_1_49_86385_3_6,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389642010690,5389555010690,1,1,10.1,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2693,16_1_49_86385_3_7,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389643010690,5389555010690,1,1,7.6,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2694,16_1_49_86385_3_9,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389645010690,5389555010690,1,1,9.7,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2695,16_1_49_86385_3_10,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389646010690,5389555010690,1,1,5.1,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2696,16_1_49_86385_3_11,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389647010690,5389555010690,1,1,6.8,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2697,16_1_49_86385_3_12,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389648010690,5389555010690,1,1,7.2,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2698,16_1_49_86385_3_13,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389649010690,5389555010690,1,1,7.3,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2699,16_1_49_86385_3_14,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389650010690,5389555010690,1,1,9.3,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2700,16_1_49_86385_3_15,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389651010690,5389555010690,1,1,8.2,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2701,16_1_49_86385_3_16,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389652010690,5389555010690,1,1,7,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2702,16_1_49_86385_3_17,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389653010690,5389555010690,1,1,6.5,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2703,16_1_49_86385_3_18,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389654010690,5389555010690,1,1,11.1,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2704,16_1_49_86385_3_21,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389657010690,5389555010690,1,1,6.1,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2705,16_1_49_86385_3_23,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389659010690,5389555010690,1,1,5.6,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2706,16_1_49_86385_3_26,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389662010690,5389555010690,1,1,9.1,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2707,16_1_49_86385_3_28,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389664010690,5389555010690,1,1,7.1,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2708,16_1_49_86385_3_32,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389668010690,5389555010690,1,2,6.4,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,NA,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2710,16_1_49_86385_3_35,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389671010690,5389555010690,1,1,4.7,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,74.965282,NA,NA,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2711,16_1_49_86385_3_37,16_1_49_86385,108,86385,3,49,16,5389552010690,2005,2,2005,5389673010690,5389555010690,1,1,4.4,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,74.965282,NA,NA,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2712,16_1_49_86385_4_1,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389674010690,5389555010690,1,1,8.6,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2713,16_1_49_86385_4_2,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389675010690,5389555010690,1,1,7.4,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2714,16_1_49_86385_4_3,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389676010690,5389555010690,1,1,9.6,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2715,16_1_49_86385_4_4,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389677010690,5389555010690,1,1,9,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2716,16_1_49_86385_4_5,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389678010690,5389555010690,1,1,8.4,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2717,16_1_49_86385_4_13,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389686010690,5389555010690,1,1,6.3,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2718,16_1_49_86385_4_11,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389684010690,5389555010690,1,1,8,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2719,16_1_49_86385_4_12,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389685010690,5389555010690,1,1,7.3,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2720,16_1_49_86385_4_14,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389687010690,5389555010690,1,1,8,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2721,16_1_49_86385_4_16,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389689010690,5389555010690,1,1,7.2,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2722,16_1_49_86385_4_18,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389691010690,5389555010690,1,1,5.1,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2723,16_1_49_86385_4_19,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389692010690,5389555010690,1,1,9,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2724,16_1_49_86385_4_20,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389693010690,5389555010690,1,1,5.5,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2725,16_1_49_86385_4_22,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389695010690,5389555010690,1,2,7.3,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,NA,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2726,16_1_49_86385_4_23,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389696010690,5389555010690,1,1,5.7,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2727,16_1_49_86385_4_24,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389697010690,5389555010690,1,1,6.2,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2728,16_1_49_86385_4_26,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389699010690,5389555010690,1,1,7.4,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2729,16_1_49_86385_4_29,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389702010690,5389555010690,1,2,5,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,NA,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2730,16_1_49_86385_4_30,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389703010690,5389555010690,1,1,8.1,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2731,16_1_49_86385_4_31,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389704010690,5389555010690,1,1,5.5,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2732,16_1_49_86385_4_32,16_1_49_86385,108,86385,4,49,16,5389552010690,2005,2,2005,5389705010690,5389555010690,1,1,11.7,1,45.663894,-115.757778,270.3964,65,0,NA,NA,NA,NA,NA,700,574.3962,5,227,1,NA,6.018046,NA,0,NA,NA,NA,NA,117,141,5,0.03546099290780142,940.7265625,2.3899998664855957
2733,16_1_49_86440_1_1,16_1_49_86440,108,86440,1,49,16,5389762010690,2005,2,2005,5389774010690,5389765010690,1,1,12.4,1,46.488077,-114.785095,127.9065,64,0,NA,NA,NA,NA,NA,700,235.6433,30,38,1,NA,6.018046,NA,0,NA,NA,NA,NA,105,41,23,0.5609756097560976,975.7952880859375,5.920000076293945
2735,16_1_49_86440_1_6,16_1_49_86440,108,86440,1,49,16,5389762010690,2005,2,2005,5389778010690,5389765010690,1,2,6.9,1,46.488077,-114.785095,127.9065,64,0,NA,NA,NA,NA,NA,700,235.6433,30,38,1,NA,6.018046,NA,NA,NA,NA,NA,NA,105,41,23,0.5609756097560976,975.7952880859375,5.920000076293945
2736,16_1_49_86440_1_8,16_1_49_86440,108,86440,1,49,16,5389762010690,2005,2,2005,5389780010690,5389765010690,1,1,9.8,1,46.488077,-114.785095,127.9065,64,0,NA,NA,NA,NA,NA,700,235.6433,30,38,1,NA,6.018046,NA,0,NA,NA,NA,NA,105,41,23,0.5609756097560976,975.7952880859375,5.920000076293945
